location,bud_burst_date,bud_burst_days,flowering_date,flowering_days,fullbloom_date,fullbloom_days
Yeongju,1995-03-24,82.0,1992-04-05,95.0,1994-04-11,100.0
Yeongju,1996-04-10,100.0,1993-04-06,95.0,,
Yeongju,1997-03-26,84.0,1994-04-08,97.0,,
Yeongju,1998-03-19,77.0,1995-04-14,103.0,,
Yeongju,1999-03-17,75.0,1996-04-24,114.0,,
Yeongju,2000-03-30,89.0,1997-04-11,100.0,,
Yeongju,2001-03-31,89.0,1998-04-06,95.0,,
Yeongju,2002-03-18,76.0,1999-04-12,101.0,,
Yeongju,2003-03-28,86.0,2000-04-13,103.0,,
Yeongju,2004-03-27,86.0,2001-04-10,99.0,,
Yeongju,2005-04-03,92.0,2002-04-01,90.0,,
Yeongju,2006-03-27,85.0,2003-04-11,100.0,,
Yeongju,2007-03-24,82.0,2004-04-08,98.0,,
Yeongju,2008-03-26,85.0,2005-04-14,103.0,,
Yeongju,,,2006-04-10,99.0,,
Yeongju,,,2007-04-08,97.0,,
Yeongju,,,2008-04-08,98.0,,
Yeongju,,,,,,
Yeongwol,1995-03-20,78.0,1995-04-16,105.0,2015-04-17,106.0
Yeongwol,1996-04-10,100.0,1996-04-25,115.0,,
Yeongwol,1997-04-09,98.0,1997-04-14,103.0,,
Yeongwol,1998-03-30,88.0,1998-04-07,96.0,,
Yeongwol,1999-04-01,90.0,1999-04-16,105.0,,
Yeongwol,2000-04-11,101.0,2000-04-20,110.0,,
Yeongwol,2001-04-09,98.0,2001-04-14,103.0,,
Yeongwol,2002-03-29,87.0,2002-04-06,95.0,,
Yeongwol,2003-03-26,84.0,2003-04-12,101.0,,
Yeongwol,2004-04-03,93.0,2004-04-10,100.0,,
Yeongwol,2005-04-08,97.0,2005-04-11,100.0,,
Yeongwol,2006-04-07,96.0,2006-04-12,101.0,,
Yeongwol,2007-03-30,88.0,2007-04-12,101.0,,
Yeongwol,2008-04-01,91.0,2008-04-08,98.0,,
Yeongwol,2009-04-02,91.0,2009-04-07,96.0,,
Yeongwol,2010-04-10,99.0,2010-04-19,108.0,,
Yeongwol,2011-04-16,105.0,2011-04-20,109.0,,
Yeongwol,2012-04-18,108.0,2012-04-23,113.0,,
Yeongwol,2013-04-08,97.0,2013-04-17,106.0,,
Yeongwol,2014-04-03,92.0,2014-04-08,97.0,,
Yeongwol,2015-04-03,92.0,2015-04-11,100.0,,
Yeongwol,,,,,,
Yeosu,1973-03-09,67.0,1973-04-03,92.0,1973-04-09,98.0
Yeosu,1974-03-16,74.0,1974-04-10,99.0,1974-04-14,103.0
Yeosu,1975-03-12,70.0,1975-04-08,97.0,1975-04-12,101.0
Yeosu,1976-03-16,75.0,1976-04-11,101.0,1976-04-16,106.0
Yeosu,1977-03-20,78.0,1977-04-02,91.0,1977-04-09,98.0
Yeosu,1978-03-17,75.0,1978-04-09,98.0,1978-04-15,104.0
Yeosu,1979-03-09,67.0,1979-04-02,91.0,1979-04-10,99.0
Yeosu,1980-03-14,73.0,1980-04-06,96.0,1980-04-14,104.0
Yeosu,1981-03-17,75.0,1981-04-07,96.0,1981-04-12,101.0
Yeosu,1982-03-24,82.0,1982-04-02,91.0,1982-04-09,98.0
Yeosu,1983-03-24,82.0,1983-04-03,92.0,1983-04-12,101.0
Yeosu,1984-03-29,88.0,1984-04-13,103.0,1984-04-17,107.0
Yeosu,1985-03-19,77.0,1985-04-10,99.0,1985-04-17,106.0
Yeosu,1986-03-25,83.0,1986-04-07,96.0,1986-04-12,101.0
Yeosu,1987-03-14,72.0,1987-04-04,93.0,1987-04-10,99.0
Yeosu,1988-03-21,80.0,1988-04-09,99.0,1988-04-17,107.0
Yeosu,1989-03-17,75.0,1989-04-01,90.0,1989-04-06,95.0
Yeosu,1990-03-09,67.0,1990-03-27,85.0,1990-03-31,89.0
Yeosu,1991-03-21,79.0,1991-04-11,100.0,1991-04-14,103.0
Yeosu,1992-03-11,70.0,1992-03-31,90.0,1992-04-05,95.0
Yeosu,1993-03-13,71.0,1993-04-03,92.0,1993-04-08,97.0
Yeosu,1994-03-20,78.0,1994-04-05,94.0,1994-04-11,100.0
Yeosu,1995-03-22,80.0,1995-04-06,95.0,2004-03-31,90.0
Yeosu,1996-03-11,70.0,1996-04-10,100.0,2005-04-14,103.0
Yeosu,1997-03-15,73.0,1997-04-03,92.0,2006-04-06,95.0
Yeosu,1998-03-14,72.0,1998-03-28,86.0,2015-03-30,88.0
Yeosu,1999-03-16,74.0,1999-04-02,91.0,2016-03-30,89.0
Yeosu,2000-03-18,77.0,2000-04-01,91.0,2017-04-03,92.0
Yeosu,2001-03-20,78.0,2001-03-30,88.0,2018-04-01,90.0
Yeosu,2002-03-16,74.0,2002-03-26,84.0,2019-03-29,87.0
Yeosu,2003-03-10,68.0,2003-03-25,83.0,2020-03-27,86.0
Yeosu,2004-03-12,71.0,2004-03-26,85.0,2021-03-26,84.0
Yeosu,2005-03-16,74.0,2005-04-07,96.0,2022-04-03,92.0
Yeosu,2006-03-16,74.0,2006-03-31,89.0,2023-03-28,86.0
Yeosu,2007-03-05,63.0,2007-03-26,84.0,2024-04-01,91.0
Yeosu,2008-03-10,69.0,2008-03-30,89.0,,
Yeosu,2009-03-08,66.0,2009-03-24,82.0,,
Yeosu,2010-03-20,78.0,2010-04-04,93.0,,
Yeosu,2011-03-15,73.0,2011-04-05,94.0,,
Yeosu,2012-03-22,81.0,2012-04-06,96.0,,
Yeosu,2013-03-11,69.0,2013-03-25,83.0,,
Yeosu,2014-03-06,64.0,2014-03-26,84.0,,
Yeosu,2015-03-20,78.0,2015-03-28,86.0,,
Yeosu,2016-03-12,71.0,2016-03-27,86.0,,
Yeosu,2017-03-14,72.0,2017-03-31,89.0,,
Yeosu,2018-03-16,74.0,2018-03-29,87.0,,
Yeosu,2019-03-07,65.0,2019-03-26,84.0,,
Yeosu,2020-03-12,71.0,2020-03-25,84.0,,
Yeosu,2021-03-15,73.0,2021-03-21,79.0,,
Yeosu,2022-03-16,74.0,2022-03-29,87.0,,
Yeosu,2023-03-18,76.0,2023-03-23,81.0,,
Yeosu,2024-03-21,80.0,2024-03-26,85.0,,
Yeosu,2025-03-14,72.0,2025-03-30,88.0,2025-04-06,95.0
